customer_state,year_week,month,revenue,order_count,population,gdp_per_capita,week_of_year,month_sin,month_cos,week_sin,week_cos,revenue_growth_1w,revenue_growth_4w,revenue_lag_1,revenue_lag_2,revenue_lag_4,revenue_lag_8,revenue_rolling_4,revenue_rolling_8,revenue_rolling_12,target_next_revenue
ES,2018-03-12/2018-03-18,3,21,21,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,-0.27586206896551724,-0.5227272727272727,29.0,15.0,44.0,20.0,28.0,26.625,28.166666666666668,37.0
ES,2018-03-19/2018-03-25,3,37,37,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.7619047619047619,0.5416666666666667,21.0,29.0,24.0,15.0,22.25,26.75,27.25,31.0
ES,2018-03-26/2018-04-01,3,31,31,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,-0.16216216216216217,1.0666666666666669,37.0,21.0,15.0,38.0,25.5,29.5,27.416666666666668,4.0
ES,2018-03-26/2018-04-01,4,4,4,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.8709677419354839,-0.8620689655172413,31.0,37.0,29.0,28.0,29.5,28.625,27.166666666666668,39.0
ES,2018-04-02/2018-04-08,4,39,39,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,8.75,0.8571428571428572,4.0,31.0,21.0,44.0,23.25,25.625,25.5,29.0
ES,2018-04-09/2018-04-15,4,29,29,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,-0.2564102564102564,-0.21621621621621623,39.0,4.0,37.0,24.0,27.75,25.0,27.083333333333332,22.0
ES,2018-04-16/2018-04-22,4,22,22,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,-0.24137931034482762,-0.29032258064516125,29.0,39.0,31.0,15.0,25.75,25.625,28.25,39.0
ES,2018-04-23/2018-04-29,4,39,39,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.7727272727272727,8.75,22.0,29.0,4.0,29.0,23.5,26.5,26.916666666666668,7.0
ES,2018-04-30/2018-05-06,4,7,7,1000000,50000,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,-0.8205128205128205,-0.8205128205128205,39.0,22.0,39.0,21.0,32.25,27.75,27.833333333333332,29.0
ES,2018-04-30/2018-05-06,5,29,29,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,3.1428571428571432,0.0,7.0,39.0,29.0,37.0,24.25,26.0,24.75,41.0
ES,2018-05-07/2018-05-13,5,41,41,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.4137931034482758,0.8636363636363635,29.0,7.0,22.0,31.0,24.25,25.0,25.166666666666668,39.0
ES,2018-05-14/2018-05-20,5,39,39,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.04878048780487809,0.0,41.0,29.0,39.0,4.0,29.0,26.25,27.333333333333332,15.0
ES,2018-05-21/2018-05-27,5,15,15,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.6153846153846154,1.1428571428571428,39.0,41.0,7.0,39.0,29.0,30.625,28.166666666666668,8.0
ES,2018-05-28/2018-06-03,5,8,8,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.4666666666666667,-0.7241379310344828,15.0,39.0,29.0,29.0,31.0,27.625,27.666666666666668,5.0
ES,2018-05-28/2018-06-03,6,5,5,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,-0.375,-0.8780487804878049,8.0,15.0,41.0,22.0,25.75,25.0,25.25,26.0
ES,2018-06-04/2018-06-10,6,26,26,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,4.2,-0.33333333333333337,5.0,8.0,39.0,39.0,16.75,22.875,23.083333333333332,31.0
ES,2018-06-11/2018-06-17,6,31,31,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0.1923076923076923,1.0666666666666669,26.0,5.0,15.0,7.0,13.5,21.25,24.916666666666668,36.0
ES,2018-06-18/2018-06-24,6,36,36,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.16129032258064524,3.5,31.0,26.0,8.0,29.0,17.5,24.25,24.25,25.0
ES,2018-06-25/2018-07-01,6,25,25,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,-0.3055555555555556,4.0,36.0,31.0,5.0,41.0,24.5,25.125,24.833333333333332,4.0
ES,2018-06-25/2018-07-01,7,4,4,1000000,50000,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.84,-0.8461538461538461,25.0,36.0,26.0,39.0,29.5,23.125,25.083333333333332,17.0
